"workerId","batch","bonus","condition","duration","interact","n_data_conds","n_trials","gender","age","education","chart_use","problems","A","B","C","D","abs_err","causal_support","ground_truth","interactions","n","nA","nB","nC","nD","p_immun","payoff","q_idx","response_A","response_B","trial","trial_dur","trial_idx"
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",60,0,63,0,0.185684167342251,-1.23284331065145,0.225684167342251,"placeholder",1000,189,311,212,288,0,0,11,4,96,"1",152.34299993515,9
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",225,4,300,7,0.611385642114208,-1.82684663075906,0.138614357885792,"placeholder",5000,1009,1491,1058,1442,0.3,0,1,75,25,"2",144.112999916077,15
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",19,0,27,0,0.0864689463777549,2.05516969573826,0.886468946377755,"placeholder",500,109,141,89,161,0.4,0,10,80,20,"3",91.5080001354218,8
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",39,0,61,0,0.368780052023407,3.43498035289272,0.968780052023407,"placeholder",1000,193,307,207,293,0.3,0,13,60,40,"4",55.2200000286102,11
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",7,0,9,0,0.224115839377066,-0.973839655228844,0.274115839377066,"placeholder",100,14,36,25,25,0.1,0,4,5,95,"5",44.1050000190735,2
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",259,5,332,8,0.291391986804302,4.74641646647115,0.991391986804302,"placeholder",5000,1014,1486,992,1508,0.1,0,16,70,30,"6",40.0479998588562,14
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",36,0,37,0,0.077012257823303,-1.53672232307673,0.177012257823303,"placeholder",500,95,155,104,146,0,0,7,10,90,"7",55.9179999828339,5
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",26,2,35,2,0.081719842636464,-0.935946572961797,0.281719842636464,"placeholder",500,87,163,107,143,0.1,0,8,20,80,"8",76.0390000343323,6
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",4,0,5,0,0.462206016114231,0.0488337667831544,0.512206016114231,"placeholder",100,19,31,18,32,0.4,0,6,5,95,"9",89.595999956131,4
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",34,1,69,1,0.0487313326312481,6.66851877256346,0.998731332631248,"placeholder",1000,208,292,211,289,0.4,0.25,14,95,5,"10",38.4660000801086,12
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",7,0,6,0,0.1874219815603,-0.353318116353549,0.4125780184397,"placeholder",100,30,20,22,28,0.3,0,5,60,40,"11",58.3249998092651,3
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",54,2,59,4,0.171801001964712,-0.0872593331708913,0.478198998035288,"placeholder",1000,201,299,199,301,0.1,0,12,65,35,"12",110.362999916077,10
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",292,8,313,12,0.119058090743459,-0.123925994857473,0.469058090743459,"placeholder",5000,1016,1484,967,1533,0,0,15,35,65,"13",76.1569998264313,13
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",8,0,1,0,0.220822665143318,-1.26087870495529,0.220822665143318,"placeholder",100,22,28,17,33,0,0,3,0,100,"14",42.1870000362396,1
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",182,4,259,5,0.299801024311281,8.52212891245495,0.999801024311281,"placeholder",5000,1001,1499,973,1527,0.4,0,2,70,30,"15",33.180999994278,16
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",22,0,27,1,0.15615696882868,0.592083398627807,0.64384303117132,"placeholder",500,105,145,92,158,0.3,0,9,80,20,"16",22.9530000686646,7
"fccb21d5",1,0.25,"icons",1268.90199995041,FALSE,16,16,"man","35-44","Bachelor's degree","Daily","No I did not encounter any issues while completing the experiment. Everything was clearly presented.",195,1,298,7,0.299999986293564,18.1054003236095,0.999999986293564,"placeholder",5000,1019,1481,979,1521,0.4,0,9,70,30,"practice",80.0260000228882,16
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",51,2,74,1,0.229120192044665,1.5794046970841,0.829120192044665,"placeholder",1000,218,282,214,286,0.3,0,9,60,40,"1",8.24900007247925,11
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",24,1,34,0,0.332537781266302,-0.333199997734454,0.417462218733698,"placeholder",500,103,147,113,137,0.3,0,5,75,25,"2",8.01399993896484,7
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",34,2,22,2,0.187197166104194,-1.63751974495807,0.162802833895806,"placeholder",500,111,139,93,157,0.1,0,4,35,65,"3",19.2149999141693,6
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",59,2,53,2,0.761095373541433,-2.00284416264236,0.118904626458567,"placeholder",1000,201,299,191,309,0,0,7,88,12,"4",12.0220000743866,9
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",21,0,28,0,0.355990061506658,0.781438503361272,0.685990061506658,"placeholder",500,106,144,95,155,0.4,0,6,33,67,"5",7.53199982643127,8
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",179,3,306,10,0.489999999989238,25.2549864110106,0.999999999989238,"placeholder",5000,1015,1485,987,1513,0.4,0,14,51,49,"6",5.51900005340576,16
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",31,0,35,0,0.797413096774979,-2.28245010262975,0.0925869032250215,"placeholder",500,94,156,113,137,0,0,3,89,11,"7",13.4290001392365,5
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",1,0,7,0,0.303253334890455,2.23390719995836,0.903253334890455,"placeholder",100,21,29,26,24,0.1,0,16,60,40,"8",11.4160001277924,2
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",33,0,62,2,0.31131631423066,3.96124412386473,0.98131631423066,"placeholder",1000,193,307,213,287,0.4,0,10,67,33,"9",12.2999999523163,12
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",249,8,318,6,0.0327026006190779,0.252137736697705,0.562702600619078,"placeholder",5000,944,1556,1009,1491,0.1,0.25,12,53,47,"10",7.75499987602234,14
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",311,4,286,6,0.454783866105658,-3.0500310289392,0.0452161338943423,"placeholder",5000,982,1518,938,1562,0,0,11,50,50,"11",4.9229998588562,13
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",7,0,7,0,0.498358241401795,-0.700768973342001,0.331641758598205,"placeholder",100,21,29,23,27,0.4,0,2,83,17,"12",10.1419999599457,4
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",57,0,64,2,0.074746501070263,-1.07345549027167,0.254746501070263,"placeholder",1000,195,305,204,296,0.1,0,8,18,82,"13",8.1489999294281,10
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",5,0,8,1,0.486614640284418,0.878998488304667,0.706614640284418,"placeholder",100,25,25,23,27,0,0,15,22,78,"14",13.3480000495911,1
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",5,0,2,0,0.169961282566333,-1.26544076151309,0.220038717433667,"placeholder",100,18,32,26,24,0.3,0,1,39,61,"15",15.9750001430511,3
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",185,4,296,9,0.499995945382317,12.4156501030739,0.999995945382317,"placeholder",5000,987,1513,1016,1484,0.3,0,13,50,50,"16",6.85700011253357,15
"154f70db",0,0.25,"text",303.578999996185,FALSE,16,16,"man","45-54","Bachelor's degree","Daily","no",170,4,307,7,0.249999999919566,23.2435883690291,0.999999999919566,"placeholder",5000,969,1531,1012,1488,0.4,0,13,75,25,"practice",23.1500000953674,16
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",3,0,4,0,0.227729128405151,-0.291122313356606,0.427729128405151,"placeholder",100,17,33,24,26,0.4,0,4,20,80,"1",22.8519999980927,4
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",18,1,30,2,0.191542882430163,1.33425070758193,0.791542882430163,"placeholder",500,96,154,95,155,0.4,0,8,60,40,"2",9.09000015258789,8
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",29,0,29,0,0.215495638985416,-1.29211145851855,0.215495638985416,"placeholder",500,110,140,106,144,0.1,0,6,0,100,"3",24.1690001487732,6
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",259,3,299,3,0.638868670420653,1.64983441898562,0.838868670420653,"placeholder",5000,943,1557,999,1501,0.1,0,14,20,80,"4",10.2409999370575,14
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",24,0,32,0,0.229804649126513,0.11936010354168,0.529804649126513,"placeholder",500,93,157,104,146,0.3,0,7,30,70,"5",9.3199999332428,7
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",45,0,59,1,0.711538622877751,2.33256792603976,0.911538622877751,"placeholder",1000,221,279,179,321,0.3,0,11,20,80,"6",13.9140000343323,11
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",34,2,63,2,0.793267229115546,4.99401296050834,0.993267229115546,"placeholder",1000,190,310,195,305,0.4,0,12,20,80,"7",37.4760000705719,12
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",7,0,4,0,0.344954906525431,-1.69556726062358,0.155045093474569,"placeholder",100,16,34,23,27,0,0,1,50,50,"8",29.2850000858307,1
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",6,0,4,0,0.065646840610772,-0.688561462742161,0.334353159389228,"placeholder",100,23,27,18,32,0.3,0,3,40,60,"9",4.60899996757507,3
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",63,2,52,1,0.067332998823369,-1.60464797179259,0.167332998823369,"placeholder",1000,182,318,203,297,0,0,9,10,90,"10",6.1470000743866,9
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",285,12,321,6,0.099745932477368,-1.7365951332506,0.149745932477368,"placeholder",5000,1042,1458,996,1504,0,0,13,5,95,"11",4.41499996185303,13
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",52,0,56,2,0.30462391226078,-0.598775402805813,0.35462391226078,"placeholder",1000,199,301,205,295,0.1,0,10,5,95,"12",3.68300008773804,10
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",194,4,321,6,0.649999875526238,15.8991707645569,0.999999875526238,"placeholder",5000,986,1514,994,1506,0.3,0,15,35,65,"13",9.60800004005432,15
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",171,2,323,5,0.699999999999982,31.6202820431397,0.999999999999982,"placeholder",5000,984,1516,986,1514,0.4,0,16,30,70,"14",6.08399987220764,16
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",7,0,4,0,0.064949177209029,-1.29534684298557,0.214949177209029,"placeholder",100,18,32,19,31,0.1,0,2,15,85,"15",13.3159999847412,2
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",32,1,29,0,0.363714016321777,-1.84648621531841,0.136285983678223,"placeholder",500,96,154,99,151,0,0,5,50,50,"16",4.13199996948242,5
"eda43ece",1,0,"icons",383.589999914169,FALSE,16,16,"34","25-34","High school diploma or GED","Monthly or less","I tried my best but I had trouble understanding.",190,1,299,4,0.593523521511858,5.03308081765613,0.993523521511858,"placeholder",5000,944,1556,997,1503,0.4,0,1,40,60,"practice",73.683000087738,16
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,170,4,307,7,0.349999999919566,23.2435883690291,0.999999999919566,"placeholder",5000,969,1531,1012,1488,0.4,0,13,65,35,"1",28.7109999656677,16
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,65,1,62,0,0.302906968093893,-2.2299499120586,0.0970930319061074,"placeholder",1000,205,295,201,299,0,0,6,40,60,"2",11.5039999485016,9
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,29,1,58,1,0.170306392526192,3.48668010413533,0.970306392526192,"placeholder",1000,184,316,192,308,0.4,0,9,80,20,"3",59.305999994278,12
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,21,0,30,1,0.0240453651739591,0.506754582273715,0.624045365173959,"placeholder",500,92,158,95,155,0.4,0.25,5,60,40,"4",8.77600002288818,8
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,41,1,59,0,0.272257399497606,1.22110186744047,0.772257399497606,"placeholder",1000,182,318,203,297,0.3,0,8,50,50,"5",13.6550002098083,11
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,52,0,55,0,0.278654314012183,-1.25784152186304,0.221345685987817,"placeholder",1000,193,307,196,304,0.1,0,7,50,50,"6",9.29699993133545,10
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,34,0,29,0,0.169820381857325,-1.89937155786066,0.130179618142675,"placeholder",500,104,146,100,150,0.1,0,3,30,70,"7",13.8899998664856,6
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,0,0,5,0,0.954210539549971,3.03683039499192,0.954210539549971,"placeholder",100,20,30,22,28,0.3,0,16,0,100,"8",46.606999874115,3
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,3,0,7,0,0.622504815630452,1.22250917201771,0.772504815630452,"placeholder",100,23,27,20,30,0.1,0,15,15,85,"9",9.68099999427795,2
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,284,8,343,3,0.779126009489149,-3.84815643589241,0.0208739905108512,"placeholder",5000,972,1528,1040,1460,0,0,10,80,20,"10",17.1879999637604,13
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,22,0,29,0,0.039843465570517,-0.574684806587911,0.360156534429483,"placeholder",500,97,153,117,133,0.3,0.25,4,40,60,"11",11.5839998722076,7
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,6,0,4,0,0.533786111402701,-1.01391750664658,0.266213888597299,"placeholder",100,19,31,20,30,0.4,0,1,80,20,"12",12.0809998512268,4
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,281,7,323,3,0.154636388630964,-0.386183472449602,0.404636388630964,"placeholder",5000,1020,1480,1022,1478,0.1,0,11,25,75,"13",12.0490000247955,14
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,212,4,309,2,0.799987170641141,11.2637615231188,0.999987170641141,"placeholder",5000,1000,1500,1026,1474,0.3,0,12,20,80,"14",9.71800017356873,15
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,29,0,34,0,0.283380286039596,-2.639812173544,0.0666197139604037,"placeholder",500,89,161,94,156,0,0,2,35,65,"15",12.2539999485016,5
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,5,0,7,0,0.418837696392951,0.484617757247673,0.618837696392951,"placeholder",100,24,26,20,30,0,0,14,20,80,"16",8.58200001716614,1
"5d29ad58",0,0.5,"text",406.451999902725,FALSE,16,16,"Female","45-54","Some college, no degree","Monthly or less",NA,181,4,322,7,0.79999999999907,27.703474620117,0.99999999999907,"placeholder",5000,965,1535,967,1533,0.4,0,15,20,80,"practice",66.808000087738,16
"54ee2dfb",0,1,"text",287.30999994278,FALSE,16,16,"man","25-34","Bachelor's degree","Weekly","No bugs at all no confusing issues.",198,1,262,5,0.898841226307705,6.75923354927886,0.998841226307705,"placeholder",5000,986,1514,957,1543,0.3,0,7,10,90,"1",37.7950000762939,15
"54ee2dfb",0,1,"text",287.30999994278,FALSE,16,16,"man","25-34","Bachelor's degree","Weekly","No bugs at all no confusing issues.",317,8,291,6,0.0497114303188735,-8.15028536081945,0.000288569681126522,"placeholder",5000,999,1501,1005,1495,0,0.25,5,5,95,"2",25.2809998989105,13
"54ee2dfb",0,1,"text",287.30999994278,FALSE,16,16,"man","25-34","Bachelor's degree","Weekly","No bugs at all no confusing issues.",24,2,34,0,0.330803118755934,0.53566374394623,0.630803118755934,"placeholder",500,101,149,106,144,0.1,0,14,30,70,"3",15.7860000133514,6
"54ee2dfb",0,1,"text",287.30999994278,FALSE,16,16,"man","25-34","Bachelor's degree","Weekly","No bugs at all no confusing issues.",71,0,63,2,0.0018988357075931,-2.9851523816497,0.0481011642924069,"placeholder",1000,221,279,209,291,0.1,0.25,2,5,95,"4",10.1159999370575,10
"54ee2dfb",0,1,"text",287.30999994278,FALSE,16,16,"man","25-34","Bachelor's degree","Weekly","No bugs at all no confusing issues.",3,0,6,0,0.207700455784431,0.653063379304278,0.657700455784431,"placeholder",100,19,31,21,29,0.3,0,11,45,55,"5",7.3970000743866,3
"54ee2dfb",0,1,"text",287.30999994278,FALSE,16,16,"man","25-34","Bachelor's degree","Weekly","No bugs at all no confusing issues.",5,1,7,0,0.221222128787398,-0.526977435078443,0.371222128787398,"placeholder",100,16,34,22,28,0,0,9,15,85,"6",6.57699990272522,1
"54ee2dfb",0,1,"text",287.30999994278,FALSE,16,16,"man","25-34","Bachelor's degree","Weekly","No bugs at all no confusing issues.",5,0,11,0,0.121722902341082,1.27573498710158,0.781722902341082,"placeholder",100,19,31,21,29,0.4,0,12,66,34,"7",12.8409998416901,4
"54ee2dfb",0,1,"text",287.30999994278,FALSE,16,16,"man","25-34","Bachelor's degree","Weekly","No bugs at all no confusing issues.",62,1,61,0,0.00781186346682086,-4.84426920756994,0.00781186346682086,"placeholder",1000,182,318,202,298,0,0.25,1,0,100,"8",18.7490000724792,9
